epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,2488.86,0.62136,0.60664,0.97524,0.70891,0.63403,0.67316,0.43495,1.57605,1.52739,1.70248,0.000216688,0.000216688,0.000216688
169,2500.13,0.71238,0.68524,1.01716,0.73612,0.58451,0.6741,0.42929,1.59656,1.56326,1.7168,0.0002105,0.0002105,0.0002105
170,2512.92,0.63599,0.60474,0.97627,0.72347,0.60302,0.67573,0.44471,1.59701,1.58133,1.71104,0.000204313,0.000204313,0.000204313
171,2524.59,0.68466,0.65324,1.02399,0.76698,0.64583,0.70679,0.44974,1.60741,1.50582,1.696,0.000198125,0.000198125,0.000198125
172,2536.63,0.6961,0.64651,0.99153,0.77693,0.71615,0.78656,0.45894,1.60258,1.50127,1.69555,0.000191938,0.000191938,0.000191938
173,2548.4,0.6269,0.5701,0.97884,0.75805,0.64583,0.71482,0.45284,1.58659,1.43407,1.69561,0.00018575,0.00018575,0.00018575
174,2560.7,0.59829,0.55257,0.96185,0.75806,0.64583,0.75937,0.45791,1.58565,1.40036,1.70234,0.000179563,0.000179563,0.000179563
175,2571.83,0.5737,0.53088,0.96256,0.76991,0.64583,0.75773,0.47462,1.55564,1.36899,1.70444,0.000173375,0.000173375,0.000173375
176,2583.73,0.61635,0.57572,0.97807,0.76851,0.64583,0.75114,0.48244,1.53751,1.36014,1.70401,0.000167188,0.000167188,0.000167188
177,2595.35,0.62403,0.59863,0.98746,0.77405,0.70918,0.81574,0.50142,1.52339,1.36264,1.69976,0.000161,0.000161,0.000161
178,2608.28,0.60596,0.56254,0.95709,0.69352,0.85407,0.82224,0.50004,1.47353,1.31114,1.67989,0.000154812,0.000154812,0.000154812
